indicator,time,t2m,data,tp,cdd,dmd,fwi
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,291.88618995721407,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,292.5047557122079,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,292.62421932476076,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,293.2510892250591,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,292.5661190467265,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,292.66523260886675,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,292.2334150274748,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,291.9617915337727,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,293.4869886880986,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,292.8731686685173,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,292.630094098488,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,292.1577264334585,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,292.1520412999705,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,291.3640912068936,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,292.4972161753916,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,292.047352268927,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,291.5099569303119,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,292.211983259452,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,292.13882059662257,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,292.7095771327989,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,292.29250638292064,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,292.069386110024,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,292.3219493000818,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,292.6400676708916,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,292.58657486726673,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,291.9596489541035,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,292.39153342980734,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,291.63674490653057,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,291.44240361425534,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,291.47473700704035,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,291.95049254212904,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,292.45941928386475,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,292.27798314123845,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,292.4274117313268,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,292.66289773432214,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,291.9977689984077,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,292.0398239429524,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,292.29256900355165,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,292.58992192285484,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,293.1546562520288,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,292.745881964233,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,292.2789428111187,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,292.6914072937167,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,292.7033051916951,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,291.9217133513307,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,293.6819901600017,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,292.6110004330878,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,292.1424931167726,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,292.5941663742817,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,293.17207181178287,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,293.29441206260805,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,293.1487631350058,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,293.52574474509163,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,293.05747479895956,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,293.914694104485,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,292.6852360942351,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,293.0096188523119,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,293.5159788603043,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,293.2349988101266,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,292.3515114455938,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,292.5003410476771,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,293.8339466513496,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,293.238408243434,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,293.54275553505937,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,293.1580062078799,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,293.0965827090238,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,293.431063066569,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,293.20372465244617,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,293.246491982244,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,294.0182951937863,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,293.93669445407505,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,293.23820554623234,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,293.96484298811976,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,293.98355301823176,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-max-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,294.10132083143355,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,277.27504447966555,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,277.4544414697689,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,277.5939013481215,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,278.8135189937033,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,278.3884465525672,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,278.1780322609465,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,278.44709258412325,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,278.4278811749767,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,278.46622100954164,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,278.7449519808957,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,278.84121977381585,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,278.9771212137853,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,278.646185008154,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,278.8368893709342,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,278.5234325795424,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,278.5377626294177,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,277.4553084485763,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,278.91388750856777,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,278.65610123246967,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,278.8909797916863,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,278.91018966887873,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,279.1252311952828,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,278.17754368542234,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,278.0666709858688,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,278.38799685865223,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,278.02622754701093,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,278.6883717891495,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,278.74426028475074,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,278.51265298455587,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,278.2464916251077,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,278.5197215333296,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,278.49719949924736,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,278.6861486256858,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,278.4311436984574,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,279.03494634751473,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,279.0349226470617,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,278.1000766638764,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,278.70747196088826,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,278.1506861979826,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,278.5215982761499,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,278.11697963665125,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,278.53806008130505,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,278.8260253142615,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,278.857368022097,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,278.6975745658573,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,277.89857572675487,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,278.440082891624,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,278.19925679225,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,278.9872553642438,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,279.5058149376141,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,279.43195039730017,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,278.7837474708335,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,278.8599239930256,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,278.56053158644556,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,279.48525342701026,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,279.08546899722637,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,278.5241802273885,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,279.0396317521182,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,279.1730245952393,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,279.5663740707012,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,279.7331644162255,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,279.4075518250055,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,279.5203324758945,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,279.2781074008954,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,279.1807932064399,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,279.14127647695517,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,279.5243690915671,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,279.6441715962527,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,279.58646273805743,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,279.45892868512755,,,,,
l2_daily_minimum_temperature-reanalysis-yearly-mean-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,278.91632895795755,,,,,
